dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,criterion,n_estimators
MIX,PR,rfc,minmax,2,1916,40,110,3,0.9792170130497825,0.9795501022494888,0.9984366857738406,0.9889032258064516,0.865885009553587,0.8350915365445746,0.7490947780241846,5.626016616821289,0.19152140617370605,entropy,1500
MIX,PR,rfc,minmax,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154446,7.535919904708862,0.2523627281188965,entropy,2000
MIX,PR,rfc,minmax,2,1915,35,115,4,0.9811503141614306,0.982051282051282,0.9979155810317873,0.9899198759369346,0.882291123849227,0.8515625244019382,0.6794115428591442,0.39893102645874023,0.018916606903076172,log_loss,100
MIX,PR,rfc,minmax,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154445,1.869011402130127,0.06981325149536133,log_loss,500
MIX,PR,rfc,minmax,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154445,3.7659804821014404,0.12868475914001465,log_loss,1000
MIX,PR,rfc,minmax,2,1915,39,111,4,0.9792170130497825,0.9800409416581372,0.9979155810317873,0.9888974954815388,0.8689577905158937,0.8351771380929622,0.7490947780241846,5.632969856262207,0.1944742202758789,log_loss,1500
MIX,PR,rfc,minmax,2,1915,41,109,4,0.9782503624939585,0.9790388548057259,0.9979155810317873,0.9883870967741936,0.862291123849227,0.8268888951226665,0.7839363956067047,7.552844047546387,0.2542886734008789,log_loss,2000
MIX,PR,rfc,minmax,3,1912,35,115,7,0.9797003383276945,0.9820236260914227,0.9963522668056279,0.9891360579410243,0.8815094667361473,0.8399540731215676,0.7316739692329244,0.4328770637512207,0.020938396453857422,gini,100
MIX,PR,rfc,minmax,3,1912,38,112,7,0.9782503624939585,0.9805128205128205,0.9963522668056279,0.9883690876195399,0.8715094667361472,0.8275461280597849,0.7839363956067047,2.166224956512451,0.07682347297668457,gini,500
MIX,PR,rfc,minmax,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,4.306537628173828,0.14757776260375977,gini,1000
MIX,PR,rfc,minmax,3,1912,38,112,7,0.9782503624939585,0.9805128205128205,0.9963522668056279,0.9883690876195399,0.8715094667361472,0.8275461280597849,0.7839363956067047,6.386991262435913,0.21346116065979004,gini,1500
MIX,PR,rfc,minmax,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,8.583062171936035,0.3031909465789795,gini,2000
MIX,PR,rfc,minmax,3,1913,37,113,6,0.9792170130497825,0.981025641025641,0.9968733715476811,0.9888860170586715,0.8751033524405072,0.8355515935071693,0.7490947780241846,0.39297962188720703,0.018976211547851562,entropy,100
MIX,PR,rfc,minmax,3,1913,39,111,6,0.9782503624939585,0.9800204918032787,0.9968733715476811,0.9883750968741927,0.8684366857738405,0.8272621265069569,0.7839363956067047,1.884000539779663,0.0687875747680664,entropy,500
MIX,PR,rfc,minmax,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,3.766977310180664,0.12865233421325684,entropy,1000
MIX,PR,rfc,minmax,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,5.617032289505005,0.19348359107971191,entropy,1500
MIX,PR,rfc,minmax,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,7.471094608306885,0.259305477142334,entropy,2000
MIX,PR,rfc,minmax,3,1912,35,115,7,0.9797003383276945,0.9820236260914227,0.9963522668056279,0.9891360579410243,0.8815094667361473,0.8399540731215676,0.7316739692329244,0.3869662284851074,0.019947528839111328,log_loss,100
MIX,PR,rfc,minmax,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,1.8869602680206299,0.06881093978881836,log_loss,500
MIX,PR,rfc,minmax,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,3.759160041809082,0.13067889213562012,log_loss,1000
MIX,PR,rfc,minmax,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,5.594070672988892,0.19347858428955078,log_loss,1500
MIX,PR,rfc,minmax,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,7.496962785720825,0.25429248809814453,log_loss,2000
MIX,PR,rfc,minmax,4,1914,38,112,5,0.9792170130497825,0.9805327868852459,0.9973944762897342,0.9888917592353397,0.8720305714782004,0.8353315876790095,0.7490947780241847,0.4907104969024658,0.021936416625976562,gini,100
MIX,PR,rfc,minmax,4,1916,38,112,3,0.9801836636056066,0.9805527123848515,0.9984366857738406,0.989413891040537,0.8725516762202536,0.8433122994972075,0.7142531604416644,2.2320685386657715,0.07776355743408203,gini,500
MIX,PR,rfc,minmax,4,1916,39,111,3,0.9797003383276945,0.9800511508951406,0.9984366857738406,0.9891584925141972,0.8692183428869202,0.8392098542041653,0.7316739692329246,4.386293649673462,0.1515665054321289,gini,1000
MIX,PR,rfc,minmax,4,1916,40,110,3,0.9792170130497825,0.9795501022494888,0.9984366857738406,0.9889032258064516,0.865885009553587,0.8350915365445746,0.7490947780241847,6.6183671951293945,0.22037959098815918,gini,1500
MIX,PR,rfc,minmax,4,1916,38,112,3,0.9801836636056066,0.9805527123848515,0.9984366857738406,0.989413891040537,0.8725516762202536,0.8433122994972075,0.7142531604416644,8.838446855545044,0.29224467277526855,gini,2000
MIX,PR,rfc,minmax,4,1917,38,112,2,0.9806669888835186,0.9805626598465473,0.9989577905158937,0.9896747547754259,0.8728122285912802,0.8473785282586556,0.6968323516504042,0.3969550132751465,0.019915103912353516,entropy,100
MIX,PR,rfc,minmax,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,1.9458062648773193,0.07083821296691895,entropy,500
MIX,PR,rfc,minmax,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,3.849726915359497,0.1376032829284668,entropy,1000
MIX,PR,rfc,minmax,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,5.769570350646973,0.19846558570861816,entropy,1500
MIX,PR,rfc,minmax,4,1917,34,116,2,0.9826002899951668,0.9825730394669401,0.9989577905158937,0.9906976744186047,0.8861455619246136,0.8635639853818783,0.6271491164853639,7.720433950424194,0.26030516624450684,entropy,2000
MIX,PR,rfc,minmax,4,1918,34,116,1,0.9830836152730787,0.9825819672131147,0.9994788952579469,0.9909584086799277,0.8864061142956401,0.8676094323672197,0.6097283076941038,0.3949763774871826,0.018918991088867188,log_loss,100
MIX,PR,rfc,minmax,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,1.9358022212982178,0.06980729103088379,log_loss,500
MIX,PR,rfc,minmax,4,1917,39,111,2,0.9801836636056066,0.9800613496932515,0.9989577905158937,0.9894193548387097,0.8694788952579469,0.8432941779664826,0.7142531604416643,3.8766865730285645,0.1326427459716797,log_loss,1000
MIX,PR,rfc,minmax,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,5.774597406387329,0.1984705924987793,log_loss,1500
MIX,PR,rfc,minmax,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,7.755304574966431,0.26429271697998047,log_loss,2000
MIX,RT,rfc,std,1,2360,138,799,41,0.9463750748951468,0.944755804643715,0.982923781757601,0.9634619310063278,0.9178226165991846,0.8652706159236538,1.9328382134966957,0.8736979961395264,0.04990029335021973,gini,100
MIX,RT,rfc,std,1,2362,136,801,39,0.9475733972438586,0.9455564451561249,0.9837567680133278,0.9642784241681976,0.919306345586173,0.8683432765299289,1.8896462981112945,4.189847230911255,0.20445585250854492,gini,500
MIX,RT,rfc,std,1,2365,138,799,36,0.9478729778310365,0.9448661606072712,0.985006247396918,0.9645187601957586,0.918863849418843,0.8691507079029017,1.8788483192649446,8.384628534317017,0.3959310054779053,gini,1000
MIX,RT,rfc,std,1,2363,139,798,38,0.9469742360695027,0.9444444444444444,0.9841732611411912,0.963899653273506,0.9179137383614173,0.8668335819937084,1.9112422558039952,12.724077463150024,0.5934441089630127,gini,1500
MIX,RT,rfc,std,1,2362,137,800,39,0.9472738166566806,0.9451780712284914,0.9837567680133278,0.9640816326530612,0.9187727276566104,0.8675812416959005,1.9004442769576453,16.928825855255127,0.788895845413208,gini,2000
MIX,RT,rfc,std,1,2355,133,804,46,0.9463750748951468,0.9465434083601286,0.9808413161182841,0.9633871957455512,0.9194494734273384,0.865248537301074,1.932838213496696,0.9145593643188477,0.04790163040161133,entropy,100
MIX,RT,rfc,std,1,2360,138,799,41,0.9463750748951468,0.944755804643715,0.982923781757601,0.9634619310063278,0.9178226165991846,0.8652706159236538,1.932838213496696,4.404276609420776,0.1964421272277832,entropy,500
MIX,RT,rfc,std,1,2364,140,797,37,0.9469742360695027,0.9440894568690096,0.9845897542690546,0.963914373088685,0.9175883669957866,0.8668502430977867,1.9112422558039956,8.801478147506714,0.3840038776397705,entropy,1000
MIX,RT,rfc,std,1,2364,137,800,37,0.9478729778310365,0.9452219112355058,0.9845897542690546,0.9645042839657283,0.9191892207844738,0.8691333258973756,1.8788483192649446,13.308452606201172,0.566521167755127,entropy,1500
MIX,RT,rfc,std,1,2360,135,802,41,0.9472738166566806,0.9458917835671342,0.982923781757601,0.9640522875816994,0.919423470387872,0.8675600361989413,1.900444276957645,17.607015132904053,0.7629289627075195,entropy,2000
MIX,RT,rfc,std,1,2355,128,809,46,0.9478729778310365,0.9484494563028595,0.9808413161182841,0.9643734643734644,0.9221175630751507,0.8690762389989952,1.8788483192649443,0.9006257057189941,0.04686999320983887,log_loss,100
MIX,RT,rfc,std,1,2359,135,802,42,0.9469742360695027,0.9458700882117081,0.9825072886297376,0.9638406537282942,0.9192152238239403,0.866789155039767,1.9112422558039952,4.4381632804870605,0.19145679473876953,log_loss,500
MIX,RT,rfc,std,1,2364,134,803,37,0.9487717195925705,0.9463570856685348,0.9845897542690546,0.9650949173300674,0.9207900745731612,0.8714159371362041,1.8464543827258937,8.81151533126831,0.38200879096984863,log_loss,1000
MIX,RT,rfc,std,1,2359,138,799,42,0.9460754943079689,0.9447336804164999,0.9825072886297376,0.9632503062474479,0.9176143700352529,0.8644980864490204,1.9436361923430463,13.242667198181152,0.5764617919921875,log_loss,1500
MIX,RT,rfc,std,1,2361,137,800,40,0.9469742360695027,0.94515612489992,0.9833402748854644,0.9638701775872627,0.9185644810926787,0.8668069462267914,1.9112422558039952,17.641891479492188,0.7559823989868164,log_loss,2000
MIX,RT,rfc,std,2,2359,150,787,42,0.9424805272618334,0.9402152251893184,0.9825072886297376,0.9608961303462322,0.9112109548805037,0.8553285157365544,2.073211938499249,0.8697073459625244,0.04986715316772461,gini,100
MIX,RT,rfc,std,2,2365,154,783,36,0.9430796884361894,0.9388646288209607,0.985006247396918,0.9613821138211383,0.9103259625458442,0.8569763432851998,2.0516159808065484,4.250655651092529,0.21345973014831543,gini,500
MIX,RT,rfc,std,2,2368,152,785,33,0.9445775913720791,0.9396825396825397,0.9862557267805081,0.9624060150375939,0.9120179380967641,0.8608650439024863,1.9976260865747972,8.437511444091797,0.399932861328125,gini,1000
MIX,RT,rfc,std,2,2362,149,788,39,0.9436788496105453,0.9406610911987257,0.9837567680133278,0.9617263843648208,0.9123693125018613,0.8584323955822688,2.030020023113848,12.799803256988525,0.5903961658477783,gini,1500
MIX,RT,rfc,std,2,2366,151,786,35,0.9442780107849011,0.9400079459674215,0.9854227405247813,0.9621797478649857,0.9121350628984632,0.86004712623377,2.0084240654211474,16.893887996673584,0.7928547859191895,gini,2000
MIX,RT,rfc,std,2,2363,142,795,38,0.9460754943079689,0.943313373253493,0.9841732611411912,0.9633102323685283,0.91631288457273,0.8645484918187396,1.9436361923430459,0.9006221294403076,0.04690957069396973,entropy,100
MIX,RT,rfc,std,2,2365,155,782,36,0.9427801078490113,0.9384920634920635,0.985006247396918,0.9611867506604349,0.9097923446162818,0.8562149171673863,2.0624139596528988,4.427164077758789,0.19245386123657227,entropy,500
MIX,RT,rfc,std,2,2366,151,786,35,0.9442780107849011,0.9400079459674215,0.9854227405247813,0.9621797478649857,0.9121350628984632,0.86004712623377,2.0084240654211474,8.834426164627075,0.37700462341308594,entropy,1000
MIX,RT,rfc,std,2,2364,152,785,37,0.9433792690233673,0.9395866454689984,0.9845897542690546,0.961561928004881,0.9111849518410374,0.8577127310291983,2.040818001960198,13.305522918701172,0.5575189590454102,entropy,1500
MIX,RT,rfc,std,2,2366,153,784,35,0.9436788496105453,0.9392616117506947,0.9854227405247813,0.9617886178861789,0.9110678270393384,0.8585257463912163,2.030020023113848,17.66787838935852,0.7539825439453125,entropy,2000
MIX,RT,rfc,std,2,2365,149,788,36,0.9445775913720791,0.9407319013524265,0.985006247396918,0.9623601220752798,0.9129940521936564,0.8607824934356069,1.9976260865747972,0.9025921821594238,0.045888662338256836,log_loss,100
MIX,RT,rfc,std,2,2366,153,784,35,0.9436788496105453,0.9392616117506947,0.9854227405247813,0.9617886178861789,0.9110678270393384,0.8585257463912163,2.030020023113848,4.401249647140503,0.19448471069335938,log_loss,500
MIX,RT,rfc,std,2,2364,150,787,37,0.9439784301977232,0.9403341288782816,0.9845897542690546,0.9619532044760936,0.9122521877001623,0.8592362630114414,2.0192220442674977,8.799520254135132,0.3789937496185303,log_loss,1000
MIX,RT,rfc,std,2,2367,153,784,34,0.9439784301977232,0.9392857142857143,0.9858392336526447,0.9619995935785409,0.9112760736032701,0.859315001657453,2.0192220442674977,13.309505701065063,0.5655126571655273,log_loss,1500
MIX,RT,rfc,std,2,2365,154,783,36,0.9430796884361894,0.9388646288209607,0.985006247396918,0.9613821138211383,0.9103259625458442,0.8569763432851998,2.0516159808065484,17.66987633705139,0.749995231628418,log_loss,2000
MIX,RT,rfc,std,3,2358,134,803,43,0.9469742360695027,0.9462279293739968,0.9820907955018742,0.9638258736971184,0.919540595189571,0.8667835500363058,1.911242255803995,0.8646647930145264,0.049834251403808594,gini,100
MIX,RT,rfc,std,3,2361,134,803,40,0.9478729778310365,0.9462925851703406,0.9833402748854644,0.9644607843137255,0.9201653348813661,0.8690945521053479,1.8788483192649443,4.229742527008057,0.20844626426696777,gini,500
MIX,RT,rfc,std,3,2362,134,803,39,0.9481725584182145,0.9463141025641025,0.9837567680133278,0.9646722483152951,0.9203735814452978,0.8698671888319606,1.8680503404185942,8.466408729553223,0.4049198627471924,gini,1000
MIX,RT,rfc,std,3,2362,132,805,39,0.9487717195925705,0.9470729751403368,0.9837567680133278,0.9650663942798774,0.9214408173044226,0.8713908970156727,1.8464543827258937,12.660186290740967,0.6033563613891602,gini,1500
MIX,RT,rfc,std,3,2361,136,801,40,0.9472738166566806,0.9455346415698839,0.9833402748854644,0.9640669661086158,0.9190980990222412,0.8675695345650227,1.900444276957645,16.87497854232788,0.799868106842041,gini,2000
MIX,RT,rfc,std,3,2356,136,801,45,0.9457759137207908,0.9454253611556982,0.9812578092461475,0.9630083793173921,0.9180568662025829,0.8637181211043276,1.9544341711893964,0.9106032848358154,0.046903133392333984,entropy,100
MIX,RT,rfc,std,3,2359,129,808,42,0.9487717195925705,0.9481511254019293,0.9825072886297376,0.9650235221926774,0.9224169314013149,0.8713698673638005,1.846454382725894,4.434167385101318,0.19444799423217773,entropy,500
MIX,RT,rfc,std,3,2362,134,803,39,0.9481725584182145,0.9463141025641025,0.9837567680133278,0.9646722483152951,0.9203735814452978,0.8698671888319606,1.8680503404185942,8.889277935028076,0.39391517639160156,entropy,1000
MIX,RT,rfc,std,3,2362,134,803,39,0.9481725584182145,0.9463141025641025,0.9837567680133278,0.9646722483152951,0.9203735814452978,0.8698671888319606,1.8680503404185944,13.347411155700684,0.5704789161682129,entropy,1500
MIX,RT,rfc,std,3,2362,133,804,39,0.9484721390053924,0.9466933867735471,0.9837567680133278,0.9648692810457516,0.9209071993748602,0.8706290680117547,1.8572523615722438,17.820441007614136,0.7579555511474609,entropy,2000
MIX,RT,rfc,std,3,2360,129,808,41,0.9490713001797484,0.9481719566090799,0.982923781757601,0.9652351738241309,0.9226251779652466,0.8721374673896676,1.8356564038795435,0.9085421562194824,0.04787039756774902,log_loss,100
MIX,RT,rfc,std,3,2362,136,801,39,0.9475733972438586,0.9455564451561249,0.9837567680133278,0.9642784241681976,0.919306345586173,0.8683432765299289,1.889646298111295,4.423194646835327,0.19845938682556152,log_loss,500
MIX,RT,rfc,std,3,2360,131,806,41,0.9484721390053924,0.9474106784423926,0.982923781757601,0.9648405560098119,0.9215579421061217,0.8706118577856714,1.8572523615722438,8.85636591911316,0.38194704055786133,log_loss,1000
MIX,RT,rfc,std,3,2361,134,803,40,0.9478729778310365,0.9462925851703406,0.9833402748854644,0.9644607843137255,0.9201653348813661,0.8690945521053479,1.8788483192649443,13.353394508361816,0.5694801807403564,log_loss,1500
MIX,RT,rfc,std,3,2361,131,806,40,0.9487717195925705,0.9474317817014446,0.9833402748854644,0.9650521152667075,0.9217661886700534,0.8713816934342731,1.8464543827258937,17.708741903305054,0.7709200382232666,log_loss,2000
MIX,RT,rfc,std,4,2366,136,801,35,0.9487717195925705,0.9456434852118305,0.9854227405247813,0.9651233938405058,0.9201393318418998,0.871449891513258,1.8464543827258937,0.8497607707977295,0.048868417739868164,gini,100
MIX,RT,rfc,std,4,2363,133,804,38,0.9487717195925705,0.9467147435897436,0.9841732611411912,0.9650806616295691,0.9211154459387919,0.8714023080923843,1.8464543827258937,4.206745862960815,0.20444917678833008,gini,500
